android.widget.Button,2131230723,apply_button,click,<com.icedream.kakaotalk.material.indigo.MainActivity$2: void onClick(android.view.View)>,@drawable/button_background,JADX/046ecd12af42149989a427d5bb9b06cbe4860e527f272ec1da72a21d3ee58953/resources/res/drawable/green_button_background.xml;JADX/00c8de6b31090c32b65f8c30d7227488d2bce5353b31bedf5461419ff463072d/resources/res/drawable/green_button_background.xml;JADX/03f76e12ca4c99b44d531a3690c09c49158066bbccfb60ce3d52baa3a9268eb0/resources/res/drawable/green_button_background.xml;JADX/05ab5d0c3228eebe69d459dde2a3ce9c8f155180e095f1c5100ec4f7dc9de663/resources/res/drawable/green_button_background.xml;JADX/011ab1e277af208d7c369781696abf9c05052cabf36b592e2dd452c6dc3a9a51/resources/res/drawable/green_button_background.xml;JADX/b54ef98474f94e302820257261797e9f491aa46d7d1ee63d9179f2d6cc0e35be/resources/res/drawable/green_button_background.xml;JADX/04ad8bbcda68e2b3c8ec0669625c348b4a191589154260c7f86957b9adc51e0d/resources/res/drawable/green_button_background.xml;JADX/com.icedream.kakaotalk.material.indigo/resources/res/drawable/button_background.xml;JADX/01be90f0119b722d0012c269a89dd548138018695fbae64b4374f3610b0d0c99/resources/res/drawable/green_button_background.xml
android.widget.Button,2131230722,cancel_button,click,<com.icedream.kakaotalk.material.indigo.MainActivity$1: void onClick(android.view.View)>,@drawable/button_background,JADX/046ecd12af42149989a427d5bb9b06cbe4860e527f272ec1da72a21d3ee58953/resources/res/drawable/green_button_background.xml;JADX/00c8de6b31090c32b65f8c30d7227488d2bce5353b31bedf5461419ff463072d/resources/res/drawable/green_button_background.xml;JADX/03f76e12ca4c99b44d531a3690c09c49158066bbccfb60ce3d52baa3a9268eb0/resources/res/drawable/green_button_background.xml;JADX/05ab5d0c3228eebe69d459dde2a3ce9c8f155180e095f1c5100ec4f7dc9de663/resources/res/drawable/green_button_background.xml;JADX/011ab1e277af208d7c369781696abf9c05052cabf36b592e2dd452c6dc3a9a51/resources/res/drawable/green_button_background.xml;JADX/b54ef98474f94e302820257261797e9f491aa46d7d1ee63d9179f2d6cc0e35be/resources/res/drawable/green_button_background.xml;JADX/04ad8bbcda68e2b3c8ec0669625c348b4a191589154260c7f86957b9adc51e0d/resources/res/drawable/green_button_background.xml;JADX/com.icedream.kakaotalk.material.indigo/resources/res/drawable/button_background.xml;JADX/01be90f0119b722d0012c269a89dd548138018695fbae64b4374f3610b0d0c99/resources/res/drawable/green_button_background.xml
