android.widget.Button,2131034140,moreButton,click,<com.virsir.android.chinamobile10086.news.News$4: void onClick(android.view.View)>,click,<com.virsir.android.chinamobile10086.news.News$2: void onClick(android.view.View)>,click,<com.virsir.android.chinamobile10086.news.News$3: void onClick(android.view.View)>,@drawable/btn_strip_divider,JADX/016ab069253276cbface350265f0a2d5f10f38e3c7888dcc976698216c2bdeea/resources/res/drawable/btn_strip_divider.9.png
android.widget.ListView,2131034143,list,item_click,"<com.virsir.android.chinamobile10086.news.News$1: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>",click,<com.virsir.android.chinamobile10086.news.News$2: void onClick(android.view.View)>,@drawable/reload,JADX/com.fevdev.nakedbrowserlts/resources/res/drawable/reload.png;JADX/016ab069253276cbface350265f0a2d5f10f38e3c7888dcc976698216c2bdeea/resources/res/drawable/reload.png;JADX/com.fevdev.nakedbrowser/resources/res/drawable/reload.png
android.widget.ListView,2131034143,list,item_click,"<com.virsir.android.chinamobile10086.news.NewsChannelSelector$1: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>",@drawable/reload,JADX/com.fevdev.nakedbrowserlts/resources/res/drawable/reload.png;JADX/016ab069253276cbface350265f0a2d5f10f38e3c7888dcc976698216c2bdeea/resources/res/drawable/reload.png;JADX/com.fevdev.nakedbrowser/resources/res/drawable/reload.png
android.widget.ListView,2131034143,list,item_click,"<com.virsir.android.chinamobile10086.SearchOfficesView$2: void onItemClick(android.widget.AdapterView,android.view.View,int,long)>",click,<com.virsir.android.chinamobile10086.SearchOfficesView$3: void onClick(android.view.View)>,@drawable/reload,JADX/com.fevdev.nakedbrowserlts/resources/res/drawable/reload.png;JADX/016ab069253276cbface350265f0a2d5f10f38e3c7888dcc976698216c2bdeea/resources/res/drawable/reload.png;JADX/com.fevdev.nakedbrowser/resources/res/drawable/reload.png
