android.widget.TextView,2131624198,tv_1,click,<com.widget.NoDoubleClickListener: void onClick(android.view.View)>,@drawable/circle_bg_shap_2,JADX/com.tongchengsupei.tcxjy/resources/res/drawable/chat_circle_bg_shap_2.xml;JADX/com.tongchengsupei.tcxjy/resources/res/drawable/circle_bg_shap_2.xml
