android.widget.ImageView,2131165205,button_back,click,<com.battery.improve.lib.PrivacyPolicy$1: void onClick(android.view.View)>,@drawable/button_back,JADX/008cd5abdf32debe0be75b66bf0bcde08c96e62cf77b4fc857ad0b201fcab808/resources/res/drawable/main_button_back.xml;JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/button_back.png
android.widget.ImageButton,2131165191,back,click,<com.battery.improve5.Main$3: void onClick(android.view.View)>,@drawable/backbg,JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/backbg.png
android.widget.Button,2131165209,btnOn,click,<com.battery.improve5.Main$2: void onClick(android.view.View)>,@drawable/onoff,JADX/00d878739873b7ef94786acbd3fa334f3c038e1b0370e2428cb476d836fb9b2c/resources/res/drawable-ldpi/btn_onoff.png;JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/onoff.xml
android.widget.Button,2131165208,btnOff,click,<com.battery.improve5.Main$2: void onClick(android.view.View)>,@drawable/onoff,JADX/00d878739873b7ef94786acbd3fa334f3c038e1b0370e2428cb476d836fb9b2c/resources/res/drawable-ldpi/btn_onoff.png;JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/onoff.xml
android.widget.ImageView,2131165205,button_back,click,<com.battery.improve.lib.TermsAndConditions$1: void onClick(android.view.View)>,@drawable/button_back,JADX/008cd5abdf32debe0be75b66bf0bcde08c96e62cf77b4fc857ad0b201fcab808/resources/res/drawable/main_button_back.xml;JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/button_back.png
android.widget.ImageButton,2131165197,cancel,click,<com.battery.improve.widget.OptInFirstPage: void onClick(android.view.View)>,click,<com.battery.improve.widget.OptInSecondPage: void onClick(android.view.View)>,@drawable/cancel,JADX/005b6377f2e5c52d85d3850ee9ea10fba8287334671577a2292fd844ffc5dda1/resources/res/drawable-hdpi/ic_menu_close_clear_cancel.png;JADX/005b6377f2e5c52d85d3850ee9ea10fba8287334671577a2292fd844ffc5dda1/resources/res/drawable-ldpi/ic_menu_close_clear_cancel.png;JADX/005b6377f2e5c52d85d3850ee9ea10fba8287334671577a2292fd844ffc5dda1/resources/res/drawable-mdpi/ic_menu_close_clear_cancel.png;JADX/b029a2fbb1c761514117be1fc8c8432d1e6f232124e258b50a283de3f37ddf79/resources/res/drawable-hdpi/ic_menu_close_clear_cancel.png;JADX/b029a2fbb1c761514117be1fc8c8432d1e6f232124e258b50a283de3f37ddf79/resources/res/drawable-ldpi/ic_menu_close_clear_cancel.png;JADX/b029a2fbb1c761514117be1fc8c8432d1e6f232124e258b50a283de3f37ddf79/resources/res/drawable-mdpi/ic_menu_close_clear_cancel.png;JADX/03b0a43761b4c7844566c648c6f436596e98b28de205a444dfd80d5385414fc4/resources/com/cyberbounty/adapplib/ic_menu_close_clear_cancel.png;JADX/daysmaster/resources/res/drawable-xxhdpi-v4/ic_btn_cancel.png;JADX/05a64c76b56919f4c6063ce376b59ac84c707425d6a442936b5ad659f7293c1e/resources/res/drawable/r_dlg_cancel.xml;JADX/b58a06964c35a267adab667c8983b2b17afdf29c2357a5fb5a3d32347c7d391b/resources/res/drawable/ic_backandcancel.png;JADX/b58a06964c35a267adab667c8983b2b17afdf29c2357a5fb5a3d32347c7d391b/resources/res/drawable/ic_menu_close_clear_cancel.png;JADX/com.panagola.app.bluef/resources/res/drawable-xxhdpi-v4/cancel.png;JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/button_background_cancel.png;JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/cancel.png
android.widget.ImageButton,2131165196,accept,click,<com.battery.improve.widget.OptInFirstPage: void onClick(android.view.View)>,click,<com.battery.improve.widget.OptInSecondPage: void onClick(android.view.View)>,@drawable/accept,JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/button_background_accept.png;JADX/06eb19d137ff0a0ccd778b236e8d45c3b9b078115b2ed69baf06aee0244980c1/resources/res/drawable/accept.png
