android.widget.Button,2131034115,buttoncalc,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034126,bnull3,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034127,bplus,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034128,bmin,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034130,bmal,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034131,bpot,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034129,bdiv,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034125,exitbutton,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034132,bpunkt,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034133,bx,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
android.widget.Button,2131034134,bdel,click,<an.PolFac.StartCalculator$7: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$9: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$17: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$3: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$20: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$5: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$19: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$16: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$1: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$4: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$8: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$2: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$6: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$13: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$15: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$11: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$14: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$12: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$18: void onClick(android.view.View)>,click,<an.PolFac.StartCalculator$10: void onClick(android.view.View)>,@drawable/buttonc,JADX/an.PolFac/resources/res/drawable/buttonc.xml;JADX/an.FilipArabTranslate/resources/res/drawable/buttonc.xml;JADX/an.BusinessCal/resources/res/drawable/buttonc.xml;JADX/an.BengaliTranslate/resources/res/drawable/buttonc.xml
