android.widget.ImageButton,2131165205,nextButton,click,<com.iPhand.FirstAid.DetailView$2: void onClick(android.view.View)>,click,<com.iPhand.FirstAid.DetailView$1: void onClick(android.view.View)>,@xml/myselection;#00000000,JADX/02af2eef6bef09822756db10f8fcc6e15f6bd034bb1cadd3fbf1737bcf0604db/resources/res/xml/myselection.xml
android.widget.ImageButton,2131165203,preButton,click,<com.iPhand.FirstAid.DetailView$2: void onClick(android.view.View)>,click,<com.iPhand.FirstAid.DetailView$1: void onClick(android.view.View)>,@xml/mypreselection;#00000000,JADX/02af2eef6bef09822756db10f8fcc6e15f6bd034bb1cadd3fbf1737bcf0604db/resources/res/xml/mypreselection.xml
